LOCATION: Energinet Lot4_SWLB
SYSTEM SERIAL: SWLB44
TIMESTAMP (ISO-8601) UTC;irLatitude deg;irLongitude deg;spLatitude deg;spLongitude deg
2021-12-24T05:20:00Z;  54.71675396;  14.58740830;  54.71675396;  14.58740830
2021-12-24T05:30:00Z;  54.71677780;  14.58740294;  54.71677303;  14.58741367
2021-12-24T05:40:00Z;  54.71671104;  14.58747804;  54.71669674;  14.58750486
2021-12-24T05:50:00Z;  54.71653938;  14.58769262;  54.71651554;  14.58768725
2021-12-24T06:00:00Z;  54.71649647;  14.58775163;  54.71647739;  14.58777309
2021-12-24T06:10:00Z;  54.71646309;  14.58784819;  54.71644402;  14.58788037
2021-12-24T06:20:00Z;  54.71646786;  14.58783746;  54.71642494;  14.58786964
2021-12-24T06:30:00Z;  54.71643925;  14.58792329;  54.71642017;  14.58795011
2021-12-24T06:40:00Z;  54.71643448;  14.58785355;  54.71644402;  14.58783746
2021-12-24T06:50:00Z;  54.71652508;  14.58770335;  54.71652508;  14.58769262
2021-12-24T07:00:00Z;  54.71654415;  14.58768725;  54.71652985;  14.58766580
2021-12-24T07:10:00Z;  54.71653938;  14.58771944;  54.71650600;  14.58770871
2021-12-24T07:20:00Z;  54.71647263;  14.58789110;  54.71644878;  14.58790719
2021-12-24T07:30:00Z;  54.71641540;  14.58804131;  54.71639156;  14.58803594
2021-12-24T07:40:00Z;  54.71643925;  14.58806276;  54.71643448;  14.58804131
2021-12-24T07:50:00Z;  54.71641064;  14.58811104;  54.71641064;  14.58811104
2021-12-24T08:00:00Z;  54.71638203;  14.58836854;  54.71638203;  14.58835781
2021-12-24T08:10:00Z;  54.71639633;  14.58850265;  54.71638679;  14.58849192
2021-12-24T08:20:00Z;  54.71641064;  14.58856165;  54.71638679;  14.58858311
2021-12-24T08:30:00Z;  54.71640110;  14.58865285;  54.71639633;  14.58865285
2021-12-24T08:40:00Z;  54.71640110;  14.58864212;  54.71639633;  14.58864212
2021-12-24T08:50:00Z;  54.71639633;  14.58865821;  54.71637249;  14.58866894
2021-12-24T09:00:00Z;  54.71638203;  14.58861530;  54.71637726;  14.58861530
2021-12-24T09:10:00Z;  54.71635342;  14.58858311;  54.71632481;  14.58863676
2021-12-24T09:20:00Z;  54.71640110;  14.58863676;  54.71638679;  14.58863676
2021-12-24T09:30:00Z;  54.71641064;  14.58874404;  54.71639156;  14.58879232
2021-12-24T09:40:00Z;  54.71645355;  14.58891571;  54.71643925;  14.58894789
2021-12-24T09:50:00Z;  54.71650124;  14.58895326;  54.71648216;  14.58898008
2021-12-24T10:00:00Z;  54.71648693;  14.58898008;  54.71647263;  14.58900154
2021-12-24T10:10:00Z;  54.71654892;  14.58907127;  54.71653462;  14.58910346
2021-12-24T10:20:00Z;  54.71655846;  14.58908737;  54.71654892;  14.58912492
2021-12-24T10:30:00Z;  54.71659184;  14.58913565;  54.71657276;  14.58915174
2021-12-24T10:40:00Z;  54.71651554;  14.58910346;  54.71652508;  14.58909810
2021-12-24T10:50:00Z;  54.71650600;  14.58913565;  54.71649170;  14.58911419
2021-12-24T11:00:00Z;  54.71649647;  14.58914101;  54.71647739;  14.58911955
2021-12-24T11:10:00Z;  54.71645355;  14.58913028;  54.71645355;  14.58909273
2021-12-24T11:20:00Z;  54.71644402;  14.58903909;  54.71642017;  14.58903372
2021-12-24T11:30:00Z;  54.71649647;  14.58909273;  54.71649170;  14.58911955
2021-12-24T11:40:00Z;  54.71648693;  14.58913565;  54.71648693;  14.58912492
2021-12-24T11:50:00Z;  54.71648693;  14.58913565;  54.71647739;  14.58911419
2021-12-24T12:00:00Z;  54.71627712;  14.58885133;  54.71622944;  14.58873868
2021-12-24T12:10:00Z;  54.71615314;  14.58818078;  54.71613407;  14.58816469
2021-12-24T12:20:00Z;  54.71618652;  14.58790719;  54.71614361;  14.58792329
2021-12-24T12:30:00Z;  54.71620083;  14.58773553;  54.71621037;  14.58769798
2021-12-24T12:40:00Z;  54.71621990;  14.58767652;  54.71620083;  14.58762288
2021-12-24T12:50:00Z;  54.71619606;  14.58770335;  54.71616268;  14.58770335
2021-12-24T13:00:00Z;  54.71618652;  14.58764434;  54.71617699;  14.58765507
2021-12-24T13:10:00Z;  54.71621990;  14.58764970;  54.71623421;  14.58758533
2021-12-24T13:20:00Z;  54.71623421;  14.58763361;  54.71619129;  14.58761215
2021-12-24T13:30:00Z;  54.71620560;  14.58760679;  54.71617222;  14.58762288
2021-12-24T13:40:00Z;  54.71623898;  14.58761752;  54.71621037;  14.58759069
2021-12-24T13:50:00Z;  54.71622944;  14.58764970;  54.71621990;  14.58761215
2021-12-24T14:00:00Z;  54.71624851;  14.58753169;  54.71624374;  14.58754778
2021-12-24T14:10:00Z;  54.71624851;  14.58753705;  54.71627712;  14.58749950
2021-12-24T14:20:00Z;  54.71623421;  14.58758533;  54.71622944;  14.58756924
2021-12-24T14:30:00Z;  54.71625805;  14.58763361;  54.71624374;  14.58759606
2021-12-24T14:40:00Z;  54.71624851;  14.58758533;  54.71623898;  14.58757997
2021-12-24T14:50:00Z;  54.71620083;  14.58768725;  54.71619606;  14.58766580
2021-12-24T15:00:00Z;  54.71623898;  14.58764434;  54.71621513;  14.58761752
2021-12-24T15:10:00Z;  54.71623898;  14.58761752;  54.71621513;  14.58761215
2021-12-24T15:20:00Z;  54.71622467;  14.58774090;  54.71621990;  14.58776236
2021-12-24T15:30:00Z;  54.71621990;  14.58788574;  54.71616745;  14.58788037
2021-12-24T15:40:00Z;  54.71618176;  14.58794475;  54.71615314;  14.58793402
2021-12-24T15:50:00Z;  54.71619129;  14.58792865;  54.71620083;  14.58799303
2021-12-24T16:00:00Z;  54.71617222;  14.58785355;  54.71618652;  14.58778918
2021-12-24T16:10:00Z;  54.71619129;  14.58783209;  54.71617222;  14.58784819
2021-12-24T16:20:00Z;  54.71619129;  14.58779991;  54.71617699;  14.58779991
2021-12-24T16:30:00Z;  54.71619606;  14.58784819;  54.71618176;  14.58783746
2021-12-24T16:40:00Z;  54.71613407;  14.58798766;  54.71613884;  14.58799303
2021-12-24T16:50:00Z;  54.71620560;  14.58785355;  54.71618176;  14.58790719
2021-12-24T17:00:00Z;  54.71617699;  14.58788037;  54.71617699;  14.58791256
2021-12-24T17:10:00Z;  54.71618176;  14.58788037;  54.71618176;  14.58786964
2021-12-24T17:20:00Z;  54.71616268;  14.58809495;  54.71616745;  14.58801448
2021-12-24T17:30:00Z;  54.71616268;  14.58814859;  54.71614838;  14.58816469
2021-12-24T17:40:00Z;  54.71617699;  14.58820760;  54.71617699;  14.58817542
2021-12-24T17:50:00Z;  54.71619129;  14.58820224;  54.71616268;  14.58820760
2021-12-24T18:00:00Z;  54.71616745;  14.58821297;  54.71617699;  14.58825588
2021-12-24T18:10:00Z;  54.71616745;  14.58820760;  54.71620083;  14.58818078
2021-12-24T18:20:00Z;  54.71618176;  14.58813787;  54.71615314;  14.58807886
2021-12-24T18:30:00Z;  54.71619606;  14.58820760;  54.71616268;  14.58819687
2021-12-24T18:40:00Z;  54.71620083;  14.58832025;  54.71618176;  14.58826125
2021-12-24T18:50:00Z;  54.71620083;  14.58826125;  54.71618176;  14.58828270
2021-12-24T19:00:00Z;  54.71620083;  14.58831489;  54.71620083;  14.58831489
2021-12-24T19:10:00Z;  54.71618652;  14.58847582;  54.71620083;  14.58854020
2021-12-24T19:20:00Z;  54.71621037;  14.58842218;  54.71619606;  14.58843291
2021-12-24T19:30:00Z;  54.71619129;  14.58849728;  54.71616268;  14.58845973
2021-12-24T19:40:00Z;  54.71619606;  14.58848655;  54.71620083;  14.58848119
2021-12-24T19:50:00Z;  54.71623898;  14.58861530;  54.71623421;  14.58859920
